717,1,15,שביל החלב,SHVIL HEHALAV
718,1,17,פרי מגדים,PERI MEGADIM
719,1,19,פרחי אביב,PIRHEY AVIV
720,1,24,נהלל,NAHALAL
721,1,16,ילקוט הרועים,YALKUT HARO'IM
722,1,28,זימן יוסף,ZIMAN
723,1,22,תוצרת הארץ,TOTSERET HA'ARETS
725,1,16,פאת השולחן,PE'AT HASHULHAN
728,1,18,יקנעם,YOQNE'AM
729,1,46,ההשכלה,HAHASKALLA
730,1,500,השלום,HASHALM
731,1,31,הגבורה,HAGVURAH
732,1,4,שפירא ישראל,SHAPIRA
733,1,70,עמישב,AMISHAV
734,1,34,גונן,GONEN
741,65,104,המאבק,HAMA'AVAK
744,1,128,הטייסים,HATASSIM DERAKH
746,1,35,ברנפלד שמעון,BERNFELD
747,1,31,רייפמן,HARAV REIFMAN
748,1,6,הפורצים,HAPORTSIM
749,1,6,שער הגיא,SHA'AR HAGAI
750,1,35,הורודצקי,HORODETZKY
752,1,20,התמר,HATAMAR
753,1,20,הרימון,HARIMON
754,1,20,הגפן,HAGEFEN
755,1,20,הזית,HAZAYIT
756,1,18,התאנה,HAT'EENA
757,1,41,דפנה,DAFANA
758,2,167,דיין משה,MOSHE DAYAN
759,1,47,דם המכבים,DAM HAMAKABIM
760,1,38,פליטי הספר,PLITE'I HASFAR
761,1,63,ניר עם,NIR AM
762,1,36,האספרגוס,ASSPARAGUS
763,1,64,היסמין,HAYASMIN
764,1,11,החצב,HEHATZAV
765,1,16,הצפורן,HATSIPOREN SHVIL
766,1,46,הדמומית,HADMUMITH
767,1,57,הרקפת,SHVIL HARAKEFET
768,1,36,החרצית,HACHARTSIT
769,1,20,הפרגים,HAPRAGIM
770,1,20,הצבר,HATSABAR
771,1,20,הכלנית,HAKALANIT
772,1,19,זכריני,ZICHRINI
773,1,20,הניצנים,HANITSTNIM
774,1,12,הנרקיס,HNARKIS
776,1,12,הצלף,HATSALAF
777,1,13,בן זאב,BEN ZE'EV
778,1,50,בצרון,BITSARON
779,1,46,עמינדב,AMINADAV
781,1,29,סירני חיים,SIRENI
782,1,32,עיינות,AYANOT
783,1,59,טשרניחובסקי,TCHERNIKHOVSKY
784,1,11,ראם,RAM
785,1,34,אלעזר דוד,ELAZAR
786,1,16,עין דור,EYN DOR
787,1,28,לסקוב חיים,LASKOV
788,1,41,שאול המלך,SAUOL HAMELEKH
789,1,7,הפטמן,YOSEF HEFTMAN
790,1,35,חומה ומגדל,HOMA UMIGDAL
791,1,25,ינון,YINON
794,1,15,השלושה,
795,1,12,חרוץ,CHARUTS
796,1,12,נירים,NIRIM
797,1,16,קרמניצקי,KREMENETZKY
798,1,12,הסוללים,HASSOLELIM
799,1,8,תובל,TUVAL
800,1,956,נמיר מרדכי,NAMIR
801,2,319,בני אפרים,BNEY EFRAYIM
802,1,106,רוזן פנחס,ROSEN
803,1,501,ולנברג ראול,VALENBERG
804,1,60,רפידים,REFIDIM
805,1,60,שלונסקי אברהם,SHLONSKY
806,1,82,מבצע קדש,MIVZA KADESH
807,1,127,משמר הירדן,MISHMAR HAYARDEN
808,1,43,רומנו מרדכי,ROMANO
809,1,20,רוזאניס,ROSANES
810,1,35,מיזאן,MEYZAN
811,1,13,הרבסט קרול,KERL HERBST
812,1,50,קהילת סופיה,QEHILLAT SOFIA
813,1,108,מגדל שרשן,MIGDAL SHORSHAN
814,1,40,אופיר,OFIR
815,1,44,אוגרית,OGARIT
816,1,19,קפריסין,KAFRISIM
817,1,26,קדש ברנע,QADESH BARNEA
818,1,1,818,
819,1,28,הדר יוסף,HADAR YOSEF
820,1,70,קהילת לודג',KEHILAT LODZ
821,1,107,קהילת ורשה,KEHILAT WARSHA
822,1,38,קהילת לבוב,QEHILAT LVOV
823,1,26,קהילת ריגא,KEHILAT RIGA
824,1,14,קהילת טשרנוביץ,KEHILAT CZERNOWITZ
825,1,35,יד המעביר,YAD HAMMA'AVIR
826,1,21,קהילת בודפסט,KEHILAT BUDAPEST
827,1,23,קהילת יאסי,KEHILAT YASSI
828,1,17,קהילת קישינוב,KEHILAT KISHENOV
829,1,61,פתחיה מרגנשבורג,PETAHYA MEREGENSBURG
830,1,22,אלדד הדני,ELDAD HADANI
831,1,67,בנימין מטודלה,BINYAMIN MITODELO
832,1,28,חילו יצחק,HILU
833,1,42,רומנילי,ROMANILI
834,1,40,אבן ספיר,EVEN SAPIR
835,1,63,תבואות הארץ,TEVUOT HA'ARETS
836,1,45,דילה רינה יוסף,YOSEPH
837,1,40,אליהו מפרארה,ELIAHU MEFERARA
838,1,92,אשכנזי,ASHKENAZI
839,1,11,טורקוב זיגמונד,TURKOV
842,1,100,"צה""ל",TSAHAL
843,1,14,קהילת קראקוב,KEHILAT KARAKOV
844,1,14,קהילת ביאלסטוק,KEHILAT BIALISTOK
845,1,10,קהילת בריסק,KEHILAT BRISK
846,1,13,באסולה,BASSULA
847,1,42,קהילת אודסה,KEHILAT ODESSA
848,1,31,קהילת ונציה,KEHILAT VENEZIA
850,1,18,קהילת סלוניקי,KEHILAT SALINIKI
851,1,32,קהילת פאדובה,KEHILAT PADOVA
852,1,17,מסקין אהרון,MESKIN
853,1,13,בית חורון,BEYT HORON
854,1,34,עמרי,OMRI
855,1,9,חצור,HATSOR
856,1,8,856,
857,1,19,מויאל אהרון,MOYAL
858,1,28,טולקובסקי,TOLKOVSKI
859,1,28,קהילת קיוב,KEHILAT KIYOV
860,1,40,שוהם מתתיהו,SHOAM
861,1,7,גילת,GILAT
862,1,8,גניגר,GINEGAR
863,1,6,געתון,GATTON
864,1,8,גרופית,GROFIT
865,1,27,פומרוק יוסף,POMROCK
866,1,6,פרידלנד צבי,FRIEDLAND
867,1,25,ארם משה,ARAM
870,1,128,דבורה הנביאה,DVORA HANEVI'A
871,1,14,ברטונוב יהושע,BERTONOFF
872,1,13,צ'מרינסקי ברוך,CHEMERINSKY
873,1,32,הזז חיים,HAZAZ
874,1,15,וולמן יהודה,WOHLMAN
875,1,44,רביבים,REVIVIM
876,1,20,תירוש,TIROSH
877,1,50,כיסופים,KISUPHIM
878,1,25,אמירים,AMIRIM
881,1,30,מנורה,MENORA
882,1,40,רוממה,ROMEMA
883,1,87,המצביאים,HAMATSBI'IM
884,1,16,מרק יעקב,HARAV MARK
885,1,53,יהונתן,YEHONATAN
886,1,43,שמגר,SHAMGAR
887,1,34,בת יפתח,BAT YIFTACH
888,1,43,ברק,BARAK
889,1,4,בת חן,BAT CHEN
890,1,40,אבנר,AVNER
891,1,37,אהוד,EHUD
892,1,6,אמנון ותמר,AMNON VETAMAR
893,1,8,מרגנית,MARGANIT
894,1,6,הרדוף,HARDUF
895,1,6,נורית,N'URIT
896,1,8,סביון,SAV'YON
897,1,33,יואב,YO'AV
898,1,22,אבישי,AVISHAI
899,1,28,עשהאל,ASA'EL
900,1,50,בניהו,BENAYAHU
901,1,64,הפרסה,HAPARSA
902,1,38,הברזל,HA-BARZEL
903,1,99,"ק""ם",KAM
904,1,45,הלמד הא,HA LAMED HEH
905,1,20,מרכוס דוד,MARKUS
906,1,8,טורטשינר,TORCZYNER
907,1,2,פרלשטיין פסיה ויעקב,PERLSTEIN YAACOB & PESSIA
908,1,21,רבדים,REVADIM
909,1,26,הטית זין,HA-TET-ZAYIN
910,1,16,עטרות,ATAROT
911,1,18,הראל,HAR'EL
912,1,2,912,
913,1,16,רמות נפתלי,RAMOT NAFTALI
914,1,144,הגולן,HAGOLAN
915,1,24,הרוגי מלכות,HARUGEY MALKHOT
916,1,19,ביריה,BIR'YA
917,1,23,"גדנ""ע",GADNA
918,1,11,ניסן כהן,NISSON KAHAN
919,1,22,רוזוב,ROZOV
920,1,50,עולי הגרדום,OLEY HAGARDOM
921,1,2,921,
922,1,9,שטיינר יורק,STEINER YOREK
923,1,22,טריטש,TRIETSCH
924,1,27,לויטה,LEVITE
925,1,27,נמירובר,NEMIROVER
926,1,23,קרפל ליפא,KARPEL LIPPE
927,1,25,גולי קניה,GOLEY QENYA
928,1,16,גולי קניה,GOLEY KENYA SIMTAT
929,1,12,גולי אריתראה,GOLEY ERITREA
930,1,500,אינשטיין,EINSTEIN
931,1,15,טובים עמנואל,TUVIM
934,1,703,תל ברוך,TEL BARUCH
936,1,23,נחלאות,NEHALOT
937,1,42,ויסבורג חיים,WEISSBURG
938,1,12,הנחושת,HANCHOSHET
939,1,500,הארד,H A'ARAD
941,1,501,לבנון חיים,LEBANON HAYIM
943,1,52,המתנדב,HA-MITNADV
944,1,17,רקנאטי ליאון,RECANATY
945,1,34,אפקים,OFAKIN
946,1,34,משמר הגבול,MISHMAR HA-GEVUL
947,1,31,חיל המשמר,HEL MISHMAR
948,1,18,"חי""ש",HISH
949,1,22,המשמר האזרחי,HAMISHMAR HA'EZERAHI
951,1,34,הנוטר,HANOTER
952,2,30,מגשימים,MAGSHIMIM
953,1,46,עלומים,ALUMIM
954,1,49,ברקאי שמואל,BARKAY
955,1,59,קוממיות,KOMEMUYUT
956,1,77,גור (מוטה) מרדכי,GUR MORDEHAY
957,1,18,ארזי יהודה,ARAZI
958,1,21,זליג,ZELIG
959,1,4,מבטחים,MIVTAHIM
960,1,24,מניה וישראל,SHOHAT
961,1,23,"ש""י",SHAY
962,1,23,שפיה,SHFEYA
964,1,37,קלצ'קין,KLATZKIN
965,1,24,שמיר,SHAMIR
968,1,10,בן זבארה,BEN ZABARA
969,1,10,ברכיהו הנקדן,BERKHYA'HU HANAKDAN
970,1,10,זכות משה,ZAKUT
971,1,10,סומו יהודה,SUMO
972,1,10,יוסף האפרתי,HA'EFRATI
973,1,12,חופשי דוד,HOFSHI
975,1,6,975,
976,1,2,976,
977,1,2,977,
978,4,79,עיר שמש,IR SHEMESH
979,1,5,979,
980,1,3,בן אברהם נחמיה,BEN AVRAHAM NEHEMYA
981,1,16,קהילת ז'יטומיר,ZITOMIR
982,1,17,קהילת קובנה,QEHILAT KOVNA
983,1,9,קהילת פוזנא,KEHILAT POZNA
984,1,59,רדינג,READING
985,1,68,ברודצקי,BRODETCKY
986,1,24,הרטגלס,HARTGLAS
987,1,44,גרונימן,GRONEMAN
988,1,39,כפר יונה,KFAR YONA
989,1,21,פטאי יוסף,PATAI
990,1,29,צמחי היהודים,TSIMHEY HAYEHUDIM
991,3,16,ברודי חיים,BRODIE
992,1,9,גזית,GAZIT
993,1,8,יציץ,YATSITS
994,1,8,יפעת,YIF'AT
995,1,8,מורשת,MORESHET
996,1,8,גנתון,GINATON
997,1,20,נח מרדכי עמנואל,NO'AH
998,1,10,סלואדור,SALVADOR
999,1,6,לחובר,LACHOWER
1000,1,31,שניר,SENIR
1002,1,39,דה וינצ'י לאונרד,LEONARDO DA-VINCI
1003,1,30,רייס רפאל,REISS REFA'EL
1004,1,30,דוידקה,DAWIDKA
1005,1,38,נגבה,NEGBA
1006,1,76,הגבור האלמוני,HAGGIBBOR HA'ALMONI
1007,1,49,"הפלמ""ח",HAPALMAH
1008,1,12,עין גב,EYN GEV
1009,1,22,יגור,YAGUR
1010,1,11,בית אורן,BEYT OREN
1011,1,24,עמק איילון,EMEK AYALON
1012,1,60,הרכבי אברהם,AVRAHAM HARKAVY
1013,1,42,בובר שלמה,SHLOMO BUBER
1014,1,41,באכר זאב,BACHER
1015,1,16,שטינשנידר,STEINSCHNEIDER
1016,1,12,פוזננסקי שמואל,HARAV POZNANSKI
1017,1,2,מרטון ארנסט,MARTON
1019,1,11,1019,
1021,1,30,דימונה,DIMONA
1022,1,28,תמנע,TIMNA
1023,1,16,ברגי בנימין,BEREGI
1024,1,4,1024,
1025,1,32,טור מלכא,TOR-MALKA
1029,1,21,פרזון,PERAZON
1033,1,36,קרייתי,QIRYATI
1034,2,25,גבעתי,GIV'ATI
1035,1,11,ארטר יצחק,ERTER
1036,1,12,שולמן,SHULMAN
1037,1,11,סלונימסקי,SLONIMSKI
1038,1,12,רובין שלמה,RUBIN
1040,1,12,גינצבורג,GINBURG
1041,1,10,גוטלובר,GOTLOBER
1042,1,12,צויפל,ZVEIFEL
1043,1,14,מנדלקרן,MANDELKEREN
1044,1,14,בן יעקב,BEN YA'AKOV
1045,1,14,טביוב,TAVYOV
1046,1,8,הרודיון,HERODION
1047,1,16,"מצודת בית""ר",MEZUDAT BETAR
1051,2,20,עודד,ODED
1062,1,2,יעוד ודרך,
1063,1,8,1063,
1064,1,10,בת ציון,BAT TSIYON
1065,1,41,אשרמן יוסף,ASHERMAN
1068,1,21,אלוף,ALUF
1069,1,14,בן חיל,BEN-CHAYIL
1070,1,13,אריאל,ARI'EL
1071,1,15,איתן,EYTAN
1072,1,5,מעוז,MA'OZ
1073,1,4,1073,
1074,1,32,יפרח,YIFRACH
1075,1,9,יניב,YANIV
1076,1,22,יפתח,YIFTAH
1077,1,44,המערכה,HAMA'ARAKHA
1078,1,8,הגייסות,HAGEISOT
1079,1,8,הסיירים,HASAYARIM
1080,1,2,1080,
1081,1,2,קפלן שלמה המנצח,KAPLAN SHLOMO
1082,1,24,רשפים,RESHAFIM
1083,1,28,פלוגות,PLUGOT
1084,1,42,איתיאל,ITI'EL
1085,1,44,אחימעץ,AHIMA'ATS
1086,1,35,נטעים,NETA'IM
1089,1,26,הרטוב,HARTOV
1091,1,6,השופט נופך,HASHOFET NOFECH
1092,1,22,חיותמן,YITZHAK HAYOTMAN
1093,1,22,דנין יחזקאל,YEHEZKEL DANIN
1094,1,26,סמילנסקי,DAVID SAMILANSKY
1095,1,30,אהבת ציון,AHAVAT TSIYON
1096,1,4,גילוץ דבורה ומנחם,GILUTZ DEBORAH and MENACHEM
1097,1,23,גבעון,GIV'ON
1098,1,4,1098,
1099,1,4,1099,
1100,1,4,1100,
1102,1,26,צקלג,TSIKLAG
1103,1,2,ביליס מנחם מנדל,BEILIS MENAHEM MENDEL
1104,1,19,1104,
1105,1,2,1105,
1106,1,2,1106,
1107,1,2,1107,
1108,1,10,1108,
1109,1,28,נשרי צבי,ZVI NISHRI
1111,1,2,ירבלום מרק,JARBLUM
1113,1,15,בארי,BEERI
1114,1,29,השלכת,HASHALECHET
1115,1,2,1115,
1116,1,2,1116,
1117,1,16,כהנשטם,CAHANEMSTEIN
1119,1,5,פועה,PU'A
1120,1,23,החבצלת,HAHABATZELET
1121,1,6,1121,
1122,1,16,הצבי,HATZEVI
1123,1,40,הכרמל,HA-CARMEL
1124,1,6,מלילות,MELILOT
1125,1,6,מסלול,MASLUL
1126,1,6,תעוז,TA'OZ
1127,1,17,העליה,HA'ALIYA SIMTAT
1129,1,19,חכמי ישראל,HAKHMEY YISRA'EL
1130,1,2,1130,
1131,1,6,מרד גטו ורשה,MERED GETTO WARSAW
1132,1,10,רחל,RAHEL
1133,1,16,1133,
1135,1,12,1135,
1136,1,76,טשרנא,TSHARNO
1137,1,2,גלוסקא זכריה,GLUSKA
1157,1,17,שפע טל,SHEFA TAL
1160,1,16,מצובה,MATSUVA
1161,1,48,רמז דוד,REMEZ
1162,1,10,ברקוביץ,BERCOVITCH
1163,1,500,שטינמן אליעזר,STEINMAN
1164,1,2,צימפל קארל פרידריך,ZIMPEL  CARL  FRIEDRICH
1165,1,2,אליאש מרים,ELIASH  MIRIAM
1166,1,2,אהרון טוב משה,AHARON TOV MOSHE
1167,1,2,אליאב בנימין (לובוצק,ELIAV BINYAMIN (LUBOTZKY
1168,2,2,1168,
1169,1,2,סילמן יהודה קדיש,SILMAN  YEHUDA  KADISH
1170,1,2,שוהם צילה,SHOHAM  ZILA
1173,3,3,סלע עמנואל,EMMANUEL SELLA
1176,1,8,מיקוניס שמואל,MIKUNIS
1177,1,18,עמיר,AMIR
1179,1,1,1179,
1181,1,13,האטד,ATAD
1182,1,6,מאנגר איציק,MANGER
1183,1,2,1183,
1184,1,8,1184,
1185,1,14,1185,
1186,1,11,1186,
1188,1,8,"מוזס ולטר ד""ר       ",MOSES  WALTER
1189,1,8,נטע,SIMTAT NETA
1190,1,27,ליפסקי לואי,LOUIS LIPSKY
1191,1,6,"הרץ יוסף צבי ד""ר    ",HERTZ  YOSEPH  ZVI  DR
1192,1,23,"זיע""א יוסף חיים     ",ZIA  YOSEF  CHAYIM
1193,1,2,1193,
1194,1,2,1194,
1195,1,16,טולדנו,TOLEDANO
1197,2,2,חדד סעדיא,HADAD SEADIA
1198,1,2,חלד יוסף,HELED JOSEPH
1199,1,2,סחרוב אנדרי,SAKHAROV  ANDREI
1200,2,2,יששכרוב חי,ISSAHAROV HAI
1201,1,2,מייטוס אליהו,MEITUS ELIYAHU
1202,2,2,1202,
1203,1,2,מוהר יחיאל,MOHAR YECHIEL
1204,1,2,לוי משה אהרון,LEVI  MOSHE  AHARON
1205,1,2,אנוסי משהד,ANUSE MASHAD
1206,2,2,1206,
1207,1,2,"ד""ר גסטר משה        ",DR GASTER MOSHE
1208,2,2,ונטורה משה,VANTURA   MOSHE
1209,2,2,ליכטר יהושע,LICHTER  YEHOSHUA
1210,2,2,1210,
1211,2,2,כץ בן-ציון,KATZ   BEN-ZION
1212,2,2,"הופמן יעקב ד""ר      ",HOFMAN  YAAKOV  DR
1214,2,2,שלום גרשום,SHALOM GERSHOM
1215,1,6,הרב זעפראני שלמה,R. ZAFRANI SHLOMO ST
1216,2,2,בלומנפלד קורט יהודה,BLUMENFELD KURT YEHUDA
1217,1,2,גורלסקי ברוך,GORALSKY  BARUCH
1218,1,2,הלוי ז'ק,HALE'VY  J'ACQUES
1219,1,2,מילר כהן אניטה,MILLER   COHEN  ANITA
1220,2,2,1220,
1221,1,2,1221,
1223,1,4,ויסר חנה ומרדכי,VEISSER HANA & MORDECHAI
1224,1,8,עוזיאל,USIEL
1225,1,16,קלמר משה,KALMAR
1229,1,34,ארניה אוסוולדו,ARANHA
1230,1,30,מגן קלמן,KALMAN MAGEN
1231,1,17,ז' (קריה),Z
1232,1,7,מקלף מרדכי,MAKLEFF
1233,1,25,רוטלוי דוד,ROTLEVY   DAVID
1235,1,3,1235,
1236,1,2,1236,
1237,1,15,1237,
1238,1,25,1238,
1239,18,25,1239,
1240,1,12,1240,
1241,1,14,פרי אליעזר,ELIEZER PERI
1243,1,35,קור פאול (קורנובסקי),KOR PAUL
1244,1,42,1244,
1245,33,33,1245,
1246,1,17,הרב באזוב דוד,BAAZOV DAVID
1247,1,2,1247,
1248,1,7,מרדכי,MORDECHEY
1249,4,14,1249,
1250,2,500,קוסובסקי,KOSOVSKY
1251,1,24,הרצוג,HERZOG
1252,1,14,1252,
1253,1,4,1253,
1254,1,8,לישנסקי יוסף,LISHANSKY YOSEF
1255,1,20,בנימיני אהרון,BENJAMINI
1256,1,12,טירת צבי,TIRAT TSVI
1257,1,506,קרן קיימת לישראל,KEREN KAYEMET LEISRA
1258,500,503,פרופס,PROPES
1259,1,6,חכם שמעון,CHACHAM   SHIMON
1260,1,6,פילץ אריה,PILTZ ARYEH
1261,1,34,צוויג סטפן,ZWEIG STEFAN
1262,1,2,"שרמן משה ד""ר        ",SHERMAN  MOSHE  DR
1263,1,2,בן דוד חיים אלוף,BEN-DAVID  CHAYIM
1264,1,7,1264,
1265,1,6,סטרכילביץ צבי,STRAHILEVITZ ZVI
1267,1,14,מרגלית מאיר,MARGALITH
1269,1,12,פעמוני יוסף,PAAMONY YOSEPH
1270,2,12,צ'רצ'יל וינסטון סר,CHURCHIL  WINSTON SIR
1271,1,7,אלטמן אריה,ALTMAN  ARIE
1274,1,38,1274,
1275,1,20,1275,
1276,1,16,1276,
1277,1,16,1277,
1278,1,23,1278,
1279,1,26,1279,
1281,1,1,1281,
1282,1,53,יגאל מוסינזון,MOSSINSON IGAL
1284,1,500,1284,
1285,1,17,1285,
1295,1,9,רבין יצחק,YITZHAK RABIN
1298,1,27,פן אלכסנדר,PEN ALEXANDER
1299,1,11,מאייר מרדכי,MORDECHAI MAYER
1300,1,15,בקר אהרון,BEKER AHARON
1301,1,25,מילוא יוסף,MILA JOSEPH
1302,1,37,זמר חנה,SEMER   HANNAH
1304,1,999,"שטח נמל ת""א         ",
1311,2,2,דורי יעקב (רב אלוף),RAV ALLUF DORI YAACO
1312,1,17,1312,
1313,1,10,1313,
1314,32,482,"אוניברסיטת ת""א      ",
1315,1,25,הרב ניסים,RABBI   NISSIM
1318,1,6,1318,
1320,2,10,בריג אמיל,BRIGG EMIL
1326,1,7,1326,
1327,1,5,1327,
1328,2,8,1328,
1331,1,7,1331,
1332,1,4,1332,
1333,1,4,1333,
1334,1,4,1334,
2001,1,41,ענתות,ANATOT
2002,1,56,אבוקה,AVUQA
2003,1,4,2003,
2004,1,40,בינט מאיר,BINET
2005,1,20,מנחם לילי,MENACHEM LILI
2006,1,19,השושנים,HASHOSHANIM
2007,1,2,אוניקובסקי פרץ,UNIKOWSKY  PERETZ
2008,1,2,2008,
2009,1,12,הררי,HARARI
2010,1,10,בן הלל מרדכי,BEN HILEL
2011,1,12,קרויס,KRAUS
2013,1,27,קרני יהודה,KARNI Y
2014,1,35,שמעוני דוד,SHIM'ONI DAVID
2015,1,23,פיכמן,FICHMAN
2016,1,7,ברש אשר,BARASH
2018,1,15,הברון הירש,HABORON HIRCH
2019,1,37,בלום ליאון,BLUM LEON
2021,2,500,קרית שאול,QIRYAT SHAUL
2022,1,97,טאגור רבינדרנת,TAGORE
2024,1,19,בארט אהרון,BARTH
2025,1,21,הופיין,HOFIEN
2027,1,42,ברזיל,BRASIL
2029,1,49,בית אל,BEYT-EL
2031,1,2,משמר הירדן,MISHMAR HAYARDEN SIM
2032,1,41,"אח""י דקר",AHI DAQQAR
2033,1,30,רמה,RAMA
2037,1,9,קרן היסוד,KEREN HAYESSOD
2038,1,10,אבנר מאיר,MAYER EBNER
2039,1,36,אנדרסן,ANDERSEN
2040,2,506,2040,
2048,1,14,פראנקל,PRANKEL
2049,1,14,ברלינר,BERLINER
2050,6,500,קלוזנר,KLAUSNER
2051,1,518,רוקח ישראל,ROKACH YISRA'EL
2053,1,18,ברגסון,BERGSON
2054,1,3,פרויד,FROID
2055,1,27,שבט ראובן,SHEVET RE'UVEN
2056,1,43,שבט יוסף,SHEVET YOSEF
2057,1,41,שבט שמעון,SHEVET SHIM'ON
2058,1,10,שבט אשר,SHEVET ASHER
2059,1,14,שבט יששכר,SHEVET YISAS'CHAR
2060,1,44,שבט לוי,SHEVET LEVI
2061,1,26,שבט יהודה,SHEVET YEHUDA
2062,1,16,שבט גד,SHEVET GAD
2063,1,18,שבט דן,SHEVET DAN
2064,1,48,שבט בנימין,SHEVET BINYAMIN
2065,1,900,"וויז ג'ורג' ד""ר",WEIZZ
2070,1,501,אלמגור,ALMAGOR
2072,1,63,אדירים,ADIRIM
2073,1,11,פילדלפיה,PHILADELPHIA
2074,1,32,הצנחנים,HA-ZANHANIM
2075,1,18,נהריים,NAHARAYIM
2076,1,47,יהודה הנשיא,YEHUDA HANASI
2077,1,45,רב אשי,RAV ASHI
2078,1,17,רבינא,RABINA
2080,1,12,"ד""ר צ'רטוק שמשון    ",DR CZERTOK SHIMSHON
2081,1,11,לויטן יצחק,LEVITAN
2082,1,10,פסטרנק אריה,PASTERNAK
2083,1,17,אופנהיימר,OPPENHEIMER
2084,1,24,גייגר,GEIGER
2085,1,17,סטארה אלברט,STARA
2088,1,5,גורוכוב ידידיה אגמון,GOROCHOV JEDIDIYAH ADMON
2089,1,58,מוריץ דניאל,MORITS DANIEL
2090,1,36,פיליכובסקי,PILICHOVSKI
2094,1,3,קהילות זגלמביה,KEHLLOT ZAGLEMBIE
2095,1,40,הרכש,HAREKHESH
2096,1,30,אופיר שיקה,SHAI.K.OPHIR
2098,9,41,אגדתי ברוך,AGADATI
2099,1,13,כורזים,KORAZIM
2100,1,21,יוניצ'מן,JUNICZMAN
2106,1,999,אשכול לוי,LEVI ESHKOL
2112,1,7,האוזנר דב,HAUSNER
2114,1,14,אפטר יעקב,EFTER
2116,1,54,בורלא יהודה,BOURLA
2117,1,18,גלילי ישראל,GALILI
2118,1,502,"עגנון ש""י",AGNON
2119,1,44,בוני העיר,BONEY HAIR
2120,1,11,2120,
2121,1,20,קובנר אבא,COVNER
2122,1,44,רופא המחתרות,ROPHE HAMACHTAROT
2123,1,32,אלתרמן נתן,ALTERMAN
2124,1,20,למדן יצחק,LAMDAN
2125,1,23,המאירי אביגדור,HAMME'IRI
2126,1,22,לאה גולדברג,LEA
2128,1,21,זרובבל יעקב,ZERUBAVEL
2129,1,24,שורר חיים,SHORASHIM
2130,1,67,שיטרית בכור,SHITREET
2131,1,4,2131,
2132,1,8,ברתנא מרדכי,BARTANA MORDECHY
2134,2,4,בן ישי,BEN YISHAY
2135,1,18,בראלי,BARELI
2139,1,4,2139,
2140,1,6,2140,
2141,1,44,בן יוסף שלמה,BEN YOSEF
2143,1,8,2143,
2146,1,26,התנאים,HA-TANAIM
2147,1,25,הסבוראים,HA-SAVORAIM
2148,1,7,אריכא יוסף,ARICHA
2149,1,15,האמוראים,HA-AMORAIM
2150,1,2,טאגור,
2151,1,22,מינץ בנימין,MINTZ
2152,1,60,טבנקין יצחק,TABENKIN
2155,1,14,אושה,USHA
2160,1,17,הדף היומי,HADAF HAYOMI
2161,1,2,2161,
2164,1,30,אש שלום,SHOLEM ASCH
2165,1,28,קיציס יוסף,KIZIS
2168,1,500,פרסיץ שושנה,PERSITZ SHOSHANA
2169,6,6,2169,
2170,1,1,2170,
2171,1,999,רמבה אייזיק,REMBA
2172,1,2,2172,
2173,1,13,אנכי,ANOKHY
2174,1,17,זאב,ZE'EV
2177,1,42,בת מרים יוכבד,BAT MIRIAM
2178,1,24,דיסנצ'יק אריה,DISENTCHIK
2179,1,6,השחקנים,HASACHKANIM
2181,1,34,גוטמן נחום,GUTMAN
2182,1,24,רובין ראובן,RUBIN
2184,1,15,2184,
2185,1,7,2185,
2188,1,6,2188,
2190,1,95,פיינשטיין מאיר,FEINSTEIN
2191,1,32,בית צורי אליהו,BET ZURI ELIYYAHU
2192,1,500,דרזנר יחיאל,DREZNER DOV
2195,1,11,חביב אבשלום,HABIB
2196,1,56,אלקחי מרדכי,ELQAHI
2197,1,7,וייס יעקב,WEISS JACOB
2198,1,6,בוקשפן דוד,BUKSPAN
2199,1,29,גליקסברג,GLIKSBERG
2200,1,15,נקר מאיר,NAQAR
2201,1,35,אחימאיר אבא,ABA AHIMEIR
2203,1,50,יקותיאלי יוסף,YEKUTIELI  YOSEF
2204,1,26,ברון עקיבא,BRUN
2205,1,15,ברזאני משה,BARAZANI
2206,1,16,חכים אליהו,HAKIM ELIYYAHU
2207,1,13,קשאני אליעזר,KASHANI
2208,1,32,גרונר דב,GRUNER DOV
2210,1,100,נמיר- אתרים,NAMIR- ATARIM
2211,1,21,ויינשל,WEINSHALL
2212,1,18,מרסל ינקו,MARSHAL
2213,1,5,2213,
2215,1,30,גרינברג אורי צבי,GREENBERG
2216,1,5,סוסקין אברהם,SOSKIN
2218,1,79,סנה משה,MOSHE SNEH
2219,1,20,בויאר אברהם,BOYER
2220,1,28,יערי מאיר,YAARY
2222,1,710,ארצי יצחק,ARTZI ITZHAK
2223,1,11,אביגור,AVIGUR
2224,1,9,משל ירוחם,MESHEL YERUHAM
2226,4,501,נתיבי אילון דרום,AYALON SOUTH
2227,5,999,נתיבי אילון צפון,AYALON NORTH
2228,1,7,2228,
2229,1,8,2229,
2230,1,44,שינדלר אוסקר,SHNDLER OSKAR
2231,1,33,חזן יעקב,HAZAN YAAKOV
2233,1,2,2233,
2234,1,4,2234,
2235,1,2,2235,
2236,1,18,קהילת קליבלנד,CLEVELAND COMMUNITY
2237,1,28,מוזס יהודה ונח,MOZES
2239,1,22,מאוריציו ויטלה,MAURIZIO VITALE
2240,1,40,2240,
2241,1,8,סאמט שמעון,SHIMON  SAMET
2242,1,11,כהן אלי,ELI COHEN
